model,condition,pair_id,cell_id,pilot_cell_id,state_role,decl_order,body_order,dep_var,alt_var,useState_form_var,const_form_var,reactive_var,stable_var,role_dep_useState_form,pos_dep_first,decl_dep_first,reactive_body_pos,useState_form_body_pos,prefix,n_tokens,dep_id,alt_id,useState_form_id,const_form_id,close_id,logit_dep,logit_alt,logit_useState_form,logit_const_form,logit_reactive,logit_stable,logit_close,D,LD_stateform,LD_reactive,LD_stateform_direct,LD_stateform_vs_close,LD_constform_vs_close,close_error
gemma3-1b-pt,subscribe,pair_03,pair_03_subscribe_c3,pair_03_c3,dep_reactive,stable_first,dep_first,mode,max,mode,max,mode,max,True,True,False,first,first,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const max = 0;
  const [mode, setMode] = useState(0);

  subscribe(() => {
    fetch(`/api?x=${mode}&y=${max}`);
  }, [",66,9074,2074,9074,2074,236842,20.0,18.875,20.0,18.875,20.0,18.875,5.875,1.125,1.125,1.125,1.125,14.125,13.0,
gemma3-1b-pt,subscribe,pair_03,pair_03_subscribe_c4,pair_03_c4,dep_reactive,stable_first,alt_first,mode,max,mode,max,mode,max,True,False,False,second,second,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const max = 0;
  const [mode, setMode] = useState(0);

  subscribe(() => {
    fetch(`/api?x=${max}&y=${mode}`);
  }, [",66,9074,2074,9074,2074,236842,20.0,19.375,20.0,19.375,20.0,19.375,5.875,0.625,0.625,0.625,0.625,14.125,13.5,
gemma3-1b-pt,subscribe,pair_03,pair_03_subscribe_c5,pair_03_c5,alt_reactive,reactive_first,dep_first,mode,max,max,mode,max,mode,False,True,False,second,second,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const [max, setMax] = useState(0);
  const mode = 0;

  subscribe(() => {
    fetch(`/api?x=${mode}&y=${max}`);
  }, [",66,9074,2074,2074,9074,236842,20.0,19.125,19.125,20.0,19.125,20.0,6.78125,0.875,-0.875,-0.875,-0.875,12.34375,13.21875,
gemma3-1b-pt,subscribe,pair_03,pair_03_subscribe_c6,pair_03_c6,alt_reactive,reactive_first,alt_first,mode,max,max,mode,max,mode,False,False,False,first,first,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const [max, setMax] = useState(0);
  const mode = 0;

  subscribe(() => {
    fetch(`/api?x=${max}&y=${mode}`);
  }, [",66,9074,2074,2074,9074,236842,19.375,20.0,20.0,19.375,20.0,19.375,6.625,-0.625,0.625,0.625,0.625,13.375,12.75,
gemma3-1b-pt,subscribe,pair_03,pair_03_subscribe_c7,pair_03_c7,alt_reactive,stable_first,dep_first,mode,max,max,mode,max,mode,False,True,True,second,second,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const mode = 0;
  const [max, setMax] = useState(0);

  subscribe(() => {
    fetch(`/api?x=${mode}&y=${max}`);
  }, [",66,9074,2074,2074,9074,236842,20.25,19.375,19.375,20.25,19.375,20.25,6.5,0.875,-0.875,-0.875,-0.875,12.875,13.75,
gemma3-1b-pt,subscribe,pair_03,pair_03_subscribe_c8,pair_03_c8,alt_reactive,stable_first,alt_first,mode,max,max,mode,max,mode,False,False,True,first,first,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const mode = 0;
  const [max, setMax] = useState(0);

  subscribe(() => {
    fetch(`/api?x=${max}&y=${mode}`);
  }, [",66,9074,2074,2074,9074,236842,19.75,19.75,19.75,19.75,19.75,19.75,6.3125,0.0,-0.0,-0.0,0.0,13.4375,13.4375,
gemma3-1b-pt,useEffect,pair_04,pair_04_useEffect_c1,pair_04_c1,dep_reactive,reactive_first,dep_first,index,len,index,len,index,len,True,True,True,first,first,"function Component() {
  const [index, setIndex] = useState(0);
  const len = 0;

  useEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",51,2662,3469,2662,3469,236842,20.875,19.25,20.875,19.25,20.875,19.25,8.6875,1.625,1.625,1.625,1.625,12.1875,10.5625,
gemma3-1b-pt,useEffect,pair_04,pair_04_useEffect_c2,pair_04_c2,dep_reactive,reactive_first,alt_first,index,len,index,len,index,len,True,False,True,second,second,"function Component() {
  const [index, setIndex] = useState(0);
  const len = 0;

  useEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",51,2662,3469,2662,3469,236842,19.625,20.0,19.625,20.0,19.625,20.0,8.375,-0.375,-0.375,-0.375,-0.375,11.25,11.625,
gemma3-1b-pt,useEffect,pair_04,pair_04_useEffect_c3,pair_04_c3,dep_reactive,stable_first,dep_first,index,len,index,len,index,len,True,True,False,first,first,"function Component() {
  const len = 0;
  const [index, setIndex] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",51,2662,3469,2662,3469,236842,20.75,18.875,20.75,18.875,20.75,18.875,8.5,1.875,1.875,1.875,1.875,12.25,10.375,
gemma3-1b-pt,useEffect,pair_04,pair_04_useEffect_c4,pair_04_c4,dep_reactive,stable_first,alt_first,index,len,index,len,index,len,True,False,False,second,second,"function Component() {
  const len = 0;
  const [index, setIndex] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",51,2662,3469,2662,3469,236842,19.125,19.625,19.125,19.625,19.125,19.625,8.0625,-0.5,-0.5,-0.5,-0.5,11.0625,11.5625,
gemma3-1b-pt,useEffect,pair_04,pair_04_useEffect_c5,pair_04_c5,alt_reactive,reactive_first,dep_first,index,len,len,index,len,index,False,True,False,second,second,"function Component() {
  const [len, setLen] = useState(0);
  const index = 0;

  useEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",51,2662,3469,3469,2662,236842,20.5,19.125,19.125,20.5,19.125,20.5,9.0625,1.375,-1.375,-1.375,-1.375,10.0625,11.4375,
gemma3-1b-pt,useEffect,pair_04,pair_04_useEffect_c6,pair_04_c6,alt_reactive,reactive_first,alt_first,index,len,len,index,len,index,False,False,False,first,first,"function Component() {
  const [len, setLen] = useState(0);
  const index = 0;

  useEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",51,2662,3469,3469,2662,236842,18.75,19.75,19.75,18.75,19.75,18.75,8.875,-1.0,1.0,1.0,1.0,10.875,9.875,
gemma3-1b-pt,useEffect,pair_04,pair_04_useEffect_c7,pair_04_c7,alt_reactive,stable_first,dep_first,index,len,len,index,len,index,False,True,True,second,second,"function Component() {
  const index = 0;
  const [len, setLen] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",51,2662,3469,3469,2662,236842,20.625,18.875,18.875,20.625,18.875,20.625,9.3125,1.75,-1.75,-1.75,-1.75,9.5625,11.3125,
gemma3-1b-pt,useEffect,pair_04,pair_04_useEffect_c8,pair_04_c8,alt_reactive,stable_first,alt_first,index,len,len,index,len,index,False,False,True,first,first,"function Component() {
  const index = 0;
  const [len, setLen] = useState(0);

  useEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",51,2662,3469,3469,2662,236842,19.375,19.625,19.625,19.375,19.625,19.375,8.8125,-0.25,0.25,0.25,0.25,10.8125,10.5625,
gemma3-1b-pt,useLayoutEffect,pair_04,pair_04_useLayoutEffect_c1,pair_04_c1,dep_reactive,reactive_first,dep_first,index,len,index,len,index,len,True,True,True,first,first,"function Component() {
  const [index, setIndex] = useState(0);
  const len = 0;

  useLayoutEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",53,2662,3469,2662,3469,236842,19.875,18.75,19.875,18.75,19.875,18.75,8.25,1.125,1.125,1.125,1.125,11.625,10.5,
gemma3-1b-pt,useLayoutEffect,pair_04,pair_04_useLayoutEffect_c2,pair_04_c2,dep_reactive,reactive_first,alt_first,index,len,index,len,index,len,True,False,True,second,second,"function Component() {
  const [index, setIndex] = useState(0);
  const len = 0;

  useLayoutEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",53,2662,3469,2662,3469,236842,18.75,19.5,18.75,19.5,18.75,19.5,8.0625,-0.75,-0.75,-0.75,-0.75,10.6875,11.4375,
gemma3-1b-pt,useLayoutEffect,pair_04,pair_04_useLayoutEffect_c3,pair_04_c3,dep_reactive,stable_first,dep_first,index,len,index,len,index,len,True,True,False,first,first,"function Component() {
  const len = 0;
  const [index, setIndex] = useState(0);

  useLayoutEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",53,2662,3469,2662,3469,236842,19.75,18.75,19.75,18.75,19.75,18.75,8.0625,1.0,1.0,1.0,1.0,11.6875,10.6875,
gemma3-1b-pt,useLayoutEffect,pair_04,pair_04_useLayoutEffect_c4,pair_04_c4,dep_reactive,stable_first,alt_first,index,len,index,len,index,len,True,False,False,second,second,"function Component() {
  const len = 0;
  const [index, setIndex] = useState(0);

  useLayoutEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",53,2662,3469,2662,3469,236842,18.25,19.375,18.25,19.375,18.25,19.375,7.78125,-1.125,-1.125,-1.125,-1.125,10.46875,11.59375,
gemma3-1b-pt,useLayoutEffect,pair_04,pair_04_useLayoutEffect_c5,pair_04_c5,alt_reactive,reactive_first,dep_first,index,len,len,index,len,index,False,True,False,second,second,"function Component() {
  const [len, setLen] = useState(0);
  const index = 0;

  useLayoutEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",53,2662,3469,3469,2662,236842,19.875,18.75,18.75,19.875,18.75,19.875,8.6875,1.125,-1.125,-1.125,-1.125,10.0625,11.1875,
gemma3-1b-pt,useLayoutEffect,pair_04,pair_04_useLayoutEffect_c6,pair_04_c6,alt_reactive,reactive_first,alt_first,index,len,len,index,len,index,False,False,False,first,first,"function Component() {
  const [len, setLen] = useState(0);
  const index = 0;

  useLayoutEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",53,2662,3469,3469,2662,236842,18.0,19.375,19.375,18.0,19.375,18.0,8.5,-1.375,1.375,1.375,1.375,10.875,9.5,
gemma3-1b-pt,useLayoutEffect,pair_04,pair_04_useLayoutEffect_c7,pair_04_c7,alt_reactive,stable_first,dep_first,index,len,len,index,len,index,False,True,True,second,second,"function Component() {
  const index = 0;
  const [len, setLen] = useState(0);

  useLayoutEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",53,2662,3469,3469,2662,236842,19.875,18.5,18.5,19.875,18.5,19.875,8.9375,1.375,-1.375,-1.375,-1.375,9.5625,10.9375,
gemma3-1b-pt,useLayoutEffect,pair_04,pair_04_useLayoutEffect_c8,pair_04_c8,alt_reactive,stable_first,alt_first,index,len,len,index,len,index,False,False,True,first,first,"function Component() {
  const index = 0;
  const [len, setLen] = useState(0);

  useLayoutEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",53,2662,3469,3469,2662,236842,18.625,19.25,19.25,18.625,19.25,18.625,8.5625,-0.625,0.625,0.625,0.625,10.6875,10.0625,
gemma3-1b-pt,alias,pair_04,pair_04_alias_c1,pair_04_c1,dep_reactive,reactive_first,dep_first,index,len,index,len,index,len,True,True,True,first,first,"const myEffect = useEffect;

function Component() {
  const [index, setIndex] = useState(0);
  const len = 0;

  myEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",59,2662,3469,2662,3469,236842,19.375,18.5,19.375,18.5,19.375,18.5,8.375,0.875,0.875,0.875,0.875,11.0,10.125,
gemma3-1b-pt,alias,pair_04,pair_04_alias_c2,pair_04_c2,dep_reactive,reactive_first,alt_first,index,len,index,len,index,len,True,False,True,second,second,"const myEffect = useEffect;

function Component() {
  const [index, setIndex] = useState(0);
  const len = 0;

  myEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",59,2662,3469,2662,3469,236842,18.625,19.0,18.625,19.0,18.625,19.0,8.25,-0.375,-0.375,-0.375,-0.375,10.375,10.75,
gemma3-1b-pt,alias,pair_04,pair_04_alias_c3,pair_04_c3,dep_reactive,stable_first,dep_first,index,len,index,len,index,len,True,True,False,first,first,"const myEffect = useEffect;

function Component() {
  const len = 0;
  const [index, setIndex] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",59,2662,3469,2662,3469,236842,19.25,18.25,19.25,18.25,19.25,18.25,8.3125,1.0,1.0,1.0,1.0,10.9375,9.9375,
gemma3-1b-pt,alias,pair_04,pair_04_alias_c4,pair_04_c4,dep_reactive,stable_first,alt_first,index,len,index,len,index,len,True,False,False,second,second,"const myEffect = useEffect;

function Component() {
  const len = 0;
  const [index, setIndex] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",59,2662,3469,2662,3469,236842,18.375,18.875,18.375,18.875,18.375,18.875,8.125,-0.5,-0.5,-0.5,-0.5,10.25,10.75,
gemma3-1b-pt,alias,pair_04,pair_04_alias_c5,pair_04_c5,alt_reactive,reactive_first,dep_first,index,len,len,index,len,index,False,True,False,second,second,"const myEffect = useEffect;

function Component() {
  const [len, setLen] = useState(0);
  const index = 0;

  myEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",59,2662,3469,3469,2662,236842,19.125,18.375,18.375,19.125,18.375,19.125,8.8125,0.75,-0.75,-0.75,-0.75,9.5625,10.3125,
gemma3-1b-pt,alias,pair_04,pair_04_alias_c6,pair_04_c6,alt_reactive,reactive_first,alt_first,index,len,len,index,len,index,False,False,False,first,first,"const myEffect = useEffect;

function Component() {
  const [len, setLen] = useState(0);
  const index = 0;

  myEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",59,2662,3469,3469,2662,236842,17.875,18.75,18.75,17.875,18.75,17.875,8.625,-0.875,0.875,0.875,0.875,10.125,9.25,
gemma3-1b-pt,alias,pair_04,pair_04_alias_c7,pair_04_c7,alt_reactive,stable_first,dep_first,index,len,len,index,len,index,False,True,True,second,second,"const myEffect = useEffect;

function Component() {
  const index = 0;
  const [len, setLen] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",59,2662,3469,3469,2662,236842,19.125,18.375,18.375,19.125,18.375,19.125,9.0625,0.75,-0.75,-0.75,-0.75,9.3125,10.0625,
gemma3-1b-pt,alias,pair_04,pair_04_alias_c8,pair_04_c8,alt_reactive,stable_first,alt_first,index,len,len,index,len,index,False,False,True,first,first,"const myEffect = useEffect;

function Component() {
  const index = 0;
  const [len, setLen] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",59,2662,3469,3469,2662,236842,18.0,18.875,18.875,18.0,18.875,18.0,8.75,-0.875,0.875,0.875,0.875,10.125,9.25,
gemma3-1b-pt,alias_ctrl,pair_04,pair_04_alias_ctrl_c1,pair_04_c1,dep_reactive,reactive_first,dep_first,index,len,index,len,index,len,True,True,True,first,first,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const [index, setIndex] = useState(0);
  const len = 0;

  myEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",74,2662,3469,2662,3469,236842,19.0,18.125,19.0,18.125,19.0,18.125,7.96875,0.875,0.875,0.875,0.875,11.03125,10.15625,
gemma3-1b-pt,alias_ctrl,pair_04,pair_04_alias_ctrl_c2,pair_04_c2,dep_reactive,reactive_first,alt_first,index,len,index,len,index,len,True,False,True,second,second,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const [index, setIndex] = useState(0);
  const len = 0;

  myEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",74,2662,3469,2662,3469,236842,18.375,18.5,18.375,18.5,18.375,18.5,7.84375,-0.125,-0.125,-0.125,-0.125,10.53125,10.65625,
gemma3-1b-pt,alias_ctrl,pair_04,pair_04_alias_ctrl_c3,pair_04_c3,dep_reactive,stable_first,dep_first,index,len,index,len,index,len,True,True,False,first,first,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const len = 0;
  const [index, setIndex] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",74,2662,3469,2662,3469,236842,18.625,17.875,18.625,17.875,18.625,17.875,7.75,0.75,0.75,0.75,0.75,10.875,10.125,
gemma3-1b-pt,alias_ctrl,pair_04,pair_04_alias_ctrl_c4,pair_04_c4,dep_reactive,stable_first,alt_first,index,len,index,len,index,len,True,False,False,second,second,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const len = 0;
  const [index, setIndex] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",74,2662,3469,2662,3469,236842,18.0,18.25,18.0,18.25,18.0,18.25,7.625,-0.25,-0.25,-0.25,-0.25,10.375,10.625,
gemma3-1b-pt,alias_ctrl,pair_04,pair_04_alias_ctrl_c5,pair_04_c5,alt_reactive,reactive_first,dep_first,index,len,len,index,len,index,False,True,False,second,second,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const [len, setLen] = useState(0);
  const index = 0;

  myEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",74,2662,3469,3469,2662,236842,18.375,18.5,18.5,18.375,18.5,18.375,8.375,-0.125,0.125,0.125,0.125,10.125,10.0,
gemma3-1b-pt,alias_ctrl,pair_04,pair_04_alias_ctrl_c6,pair_04_c6,alt_reactive,reactive_first,alt_first,index,len,len,index,len,index,False,False,False,first,first,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const [len, setLen] = useState(0);
  const index = 0;

  myEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",74,2662,3469,3469,2662,236842,17.375,18.75,18.75,17.375,18.75,17.375,8.25,-1.375,1.375,1.375,1.375,10.5,9.125,
gemma3-1b-pt,alias_ctrl,pair_04,pair_04_alias_ctrl_c7,pair_04_c7,alt_reactive,stable_first,dep_first,index,len,len,index,len,index,False,True,True,second,second,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const index = 0;
  const [len, setLen] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",74,2662,3469,3469,2662,236842,18.5,18.25,18.25,18.5,18.25,18.5,8.4375,0.25,-0.25,-0.25,-0.25,9.8125,10.0625,
gemma3-1b-pt,alias_ctrl,pair_04,pair_04_alias_ctrl_c8,pair_04_c8,alt_reactive,stable_first,alt_first,index,len,len,index,len,index,False,False,True,first,first,"function subscribe(callback, values) {
  callback();
}

const myEffect = subscribe;

function Component() {
  const index = 0;
  const [len, setLen] = useState(0);

  myEffect(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",74,2662,3469,3469,2662,236842,17.625,18.625,18.625,17.625,18.625,17.625,8.25,-1.0,1.0,1.0,1.0,10.375,9.375,
gemma3-1b-pt,subscribe,pair_04,pair_04_subscribe_c1,pair_04_c1,dep_reactive,reactive_first,dep_first,index,len,index,len,index,len,True,True,True,first,first,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const [index, setIndex] = useState(0);
  const len = 0;

  subscribe(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",66,2662,3469,2662,3469,236842,19.5,18.875,19.5,18.875,19.5,18.875,8.375,0.625,0.625,0.625,0.625,11.125,10.5,
gemma3-1b-pt,subscribe,pair_04,pair_04_subscribe_c2,pair_04_c2,dep_reactive,reactive_first,alt_first,index,len,index,len,index,len,True,False,True,second,second,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const [index, setIndex] = useState(0);
  const len = 0;

  subscribe(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",66,2662,3469,2662,3469,236842,19.0,19.125,19.0,19.125,19.0,19.125,8.3125,-0.125,-0.125,-0.125,-0.125,10.6875,10.8125,
gemma3-1b-pt,subscribe,pair_04,pair_04_subscribe_c3,pair_04_c3,dep_reactive,stable_first,dep_first,index,len,index,len,index,len,True,True,False,first,first,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const len = 0;
  const [index, setIndex] = useState(0);

  subscribe(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",66,2662,3469,2662,3469,236842,19.375,18.625,19.375,18.625,19.375,18.625,8.0,0.75,0.75,0.75,0.75,11.375,10.625,
gemma3-1b-pt,subscribe,pair_04,pair_04_subscribe_c4,pair_04_c4,dep_reactive,stable_first,alt_first,index,len,index,len,index,len,True,False,False,second,second,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const len = 0;
  const [index, setIndex] = useState(0);

  subscribe(() => {
    fetch(`/api?x=${len}&y=${index}`);
  }, [",66,2662,3469,2662,3469,236842,18.5,18.875,18.5,18.875,18.5,18.875,7.875,-0.375,-0.375,-0.375,-0.375,10.625,11.0,
gemma3-1b-pt,subscribe,pair_04,pair_04_subscribe_c5,pair_04_c5,alt_reactive,reactive_first,dep_first,index,len,len,index,len,index,False,True,False,second,second,"function subscribe(callback, values) {
  callback();
}

function Component() {
  const [len, setLen] = useState(0);
  const index = 0;

  subscribe(() => {
    fetch(`/api?x=${index}&y=${len}`);
  }, [",66,2662,3469,3469,2662,236842,18.625,19.125,19.125,18.625,19.125,18.625,8.625,-0.5,0.5,0.5,0.5,10.5,10.0,
